Relationship, Support, Confidence, Lift
"{'7190', '51657'}' -> '{'92490', '95398'}", 0.023092, 0.940594, 37.568970
"{'7190', '92490'}' -> '{'51657', '95398'}", 0.023092, 0.950000, 37.221905
"{'51657', '95398'}' -> '{'7190', '92490'}", 0.023092, 0.904762, 37.221905
"{'92490', '95398'}' -> '{'7190', '51657'}", 0.023092, 0.922330, 37.568970
"{'92490', '51657'}' -> '{'7190', '95398'}", 0.023092, 0.922330, 37.200647
"{'7190', '51657', '95398'}' -> '{'92490'}", 0.023092, 0.959596, 37.243187
"{'7190', '92490', '95398'}' -> '{'51657'}", 0.023092, 0.979381, 37.655844
"{'7190', '92490', '51657'}' -> '{'95398'}", 0.023092, 0.979381, 36.964911
"{'51657', '92490', '95398'}' -> '{'7190'}", 0.023092, 0.940594, 36.853371
"{'7190'}' -> '{'12305', '92490'}", 0.023821, 0.933333, 36.920513
"{'12305'}' -> '{'7190', '92490'}", 0.023821, 0.636364, 26.180000
"{'92490'}' -> '{'7190', '12305'}", 0.023821, 0.924528, 37.289308
"{'7190', '12305'}' -> '{'92490'}", 0.023821, 0.960784, 37.289308
"{'7190', '92490'}' -> '{'12305'}", 0.023821, 0.980000, 26.180000
"{'12305', '92490'}' -> '{'7190'}", 0.023821, 0.942308, 36.920513
"{'7190'}' -> '{'51657'}", 0.024550, 0.961905, 36.983890
"{'51657'}' -> '{'7190'}", 0.024550, 0.943925, 36.983890
"{'7190'}' -> '{'12305', '51657'}", 0.023821, 0.933333, 36.920513
"{'12305'}' -> '{'7190', '51657'}", 0.023821, 0.636364, 25.920792
"{'51657'}' -> '{'7190', '12305'}", 0.023821, 0.915888, 36.940810
"{'7190', '12305'}' -> '{'51657'}", 0.023821, 0.960784, 36.940810
"{'7190', '51657'}' -> '{'12305'}", 0.023821, 0.970297, 25.920792
"{'12305', '51657'}' -> '{'7190'}", 0.023821, 0.942308, 36.920513
"{'7190'}' -> '{'51657', '12305', '95398'}", 0.023335, 0.914286, 36.876190
"{'12305'}' -> '{'7190', '51657', '95398'}", 0.023335, 0.623377, 25.904762
"{'95398'}' -> '{'7190', '12305', '51657'}", 0.023335, 0.880734, 36.972852
"{'51657'}' -> '{'7190', '12305', '95398'}", 0.023335, 0.897196, 37.283489
"{'7190', '12305'}' -> '{'51657', '95398'}", 0.023335, 0.941176, 36.876190
"{'7190', '95398'}' -> '{'12305', '51657'}", 0.023335, 0.941176, 37.230769
"{'7190', '51657'}' -> '{'12305', '95398'}", 0.023335, 0.950495, 36.889968
"{'12305', '95398'}' -> '{'7190', '51657'}", 0.023335, 0.905660, 36.889968
"{'12305', '51657'}' -> '{'7190', '95398'}", 0.023335, 0.923077, 37.230769
"{'51657', '95398'}' -> '{'7190', '12305'}", 0.023335, 0.914286, 36.876190
"{'7190', '12305', '95398'}' -> '{'51657'}", 0.023335, 0.969697, 37.283489
"{'7190', '12305', '51657'}' -> '{'95398'}", 0.023335, 0.979592, 36.972852
"{'7190', '51657', '95398'}' -> '{'12305'}", 0.023335, 0.969697, 25.904762
"{'51657', '12305', '95398'}' -> '{'7190'}", 0.023335, 0.941176, 36.876190
"{'7190'}' -> '{'51657', '95398'}", 0.024064, 0.942857, 36.942041
"{'95398'}' -> '{'7190', '51657'}", 0.024064, 0.908257, 36.995731
"{'51657'}' -> '{'7190', '95398'}", 0.024064, 0.925234, 37.317757
"{'7190', '95398'}' -> '{'51657'}", 0.024064, 0.970588, 37.317757
"{'7190', '51657'}' -> '{'95398'}", 0.024064, 0.980198, 36.995731
"{'51657', '95398'}' -> '{'7190'}", 0.024064, 0.942857, 36.942041
"{'7190'}' -> '{'12305'}", 0.024793, 0.971429, 25.951020
"{'12305'}' -> '{'7190'}", 0.024793, 0.662338, 25.951020
"{'7190'}' -> '{'12305', '95398'}", 0.024064, 0.942857, 36.593531
"{'12305'}' -> '{'7190', '95398'}", 0.024064, 0.642857, 25.928571
"{'95398'}' -> '{'7190', '12305'}", 0.024064, 0.908257, 36.633028
"{'7190', '12305'}' -> '{'95398'}", 0.024064, 0.970588, 36.633028
"{'7190', '95398'}' -> '{'12305'}", 0.024064, 0.970588, 25.928571
"{'12305', '95398'}' -> '{'7190'}", 0.024064, 0.933962, 36.593531
"{'7190'}' -> '{'95398'}", 0.024793, 0.971429, 36.664744
"{'95398'}' -> '{'7190'}", 0.024793, 0.935780, 36.664744
"{'95398'}' -> '{'92490'}", 0.025036, 0.944954, 36.674918
"{'92490'}' -> '{'95398'}", 0.025036, 0.971698, 36.674918
"{'12305'}' -> '{'92490', '95398'}", 0.024550, 0.655844, 26.195562
"{'95398'}' -> '{'12305', '92490'}", 0.024550, 0.926606, 36.654375
"{'92490'}' -> '{'12305', '95398'}", 0.024550, 0.952830, 36.980598
"{'12305', '95398'}' -> '{'92490'}", 0.024550, 0.952830, 36.980598
"{'12305', '92490'}' -> '{'95398'}", 0.024550, 0.971154, 36.654375
"{'92490', '95398'}' -> '{'12305'}", 0.024550, 0.980583, 26.195562
"{'51657'}' -> '{'92490'}", 0.025036, 0.962617, 37.360430
"{'92490'}' -> '{'51657'}", 0.025036, 0.971698, 37.360430
"{'51657'}' -> '{'12305', '92490'}", 0.024550, 0.943925, 37.339504
"{'12305'}' -> '{'92490', '51657'}", 0.024550, 0.655844, 26.195562
"{'92490'}' -> '{'12305', '51657'}", 0.024550, 0.952830, 37.691763
"{'12305', '51657'}' -> '{'92490'}", 0.024550, 0.971154, 37.691763
"{'92490', '51657'}' -> '{'12305'}", 0.024550, 0.980583, 26.195562
"{'12305', '92490'}' -> '{'51657'}", 0.024550, 0.971154, 37.339504
"{'51657'}' -> '{'12305', '92490', '95398'}", 0.024064, 0.925234, 37.687240
"{'12305'}' -> '{'95398', '92490', '51657'}", 0.024064, 0.642857, 26.185290
"{'95398'}' -> '{'12305', '92490', '51657'}", 0.024064, 0.908257, 36.995731
"{'92490'}' -> '{'12305', '95398', '51657'}", 0.024064, 0.933962, 37.669811
"{'12305', '51657'}' -> '{'92490', '95398'}", 0.024064, 0.951923, 38.021471
"{'95398', '51657'}' -> '{'12305', '92490'}", 0.024064, 0.942857, 37.297253
"{'92490', '51657'}' -> '{'12305', '95398'}", 0.024064, 0.961165, 37.304085
"{'12305', '95398'}' -> '{'92490', '51657'}", 0.024064, 0.933962, 37.304085
"{'12305', '92490'}' -> '{'95398', '51657'}", 0.024064, 0.951923, 37.297253
"{'92490', '95398'}' -> '{'12305', '51657'}", 0.024064, 0.961165, 38.021471
"{'12305', '95398', '51657'}' -> '{'92490'}", 0.024064, 0.970588, 37.669811
"{'12305', '92490', '51657'}' -> '{'95398'}", 0.024064, 0.980198, 36.995731
"{'95398', '92490', '51657'}' -> '{'12305'}", 0.024064, 0.980198, 26.185290
"{'12305', '92490', '95398'}' -> '{'51657'}", 0.024064, 0.980198, 37.687240
"{'51657'}' -> '{'92490', '95398'}", 0.024550, 0.943925, 37.702023
"{'95398'}' -> '{'92490', '51657'}", 0.024550, 0.926606, 37.010243
"{'92490'}' -> '{'95398', '51657'}", 0.024550, 0.952830, 37.332794
"{'95398', '51657'}' -> '{'92490'}", 0.024550, 0.961905, 37.332794
"{'92490', '51657'}' -> '{'95398'}", 0.024550, 0.980583, 37.010243
"{'92490', '95398'}' -> '{'51657'}", 0.024550, 0.980583, 37.702023
"{'12305'}' -> '{'92490'}", 0.025280, 0.675325, 26.210243
"{'92490'}' -> '{'12305'}", 0.025280, 0.981132, 26.210243
"{'74994'}' -> '{'64408'}", 0.023335, 0.897196, 16.777570
"{'64408'}' -> '{'74994'}", 0.023335, 0.436364, 16.777570
"{'74994'}' -> '{'7686', '64408'}", 0.021633, 0.831776, 35.277580
"{'64408'}' -> '{'74994', '7686'}", 0.021633, 0.404545, 16.982653
"{'7686'}' -> '{'74994', '64408'}", 0.021633, 0.824074, 35.315008
"{'74994', '64408'}' -> '{'7686'}", 0.021633, 0.927083, 35.315008
"{'74994', '7686'}' -> '{'64408'}", 0.021633, 0.908163, 16.982653
"{'7686', '64408'}' -> '{'74994'}", 0.021633, 0.917526, 35.277580
"{'74994'}' -> '{'7686', '64408', '39749'}", 0.020661, 0.794393, 35.523161
"{'64408'}' -> '{'74994', '39749', '7686'}", 0.020661, 0.386364, 17.467033
"{'7686'}' -> '{'74994', '64408', '39749'}", 0.020661, 0.787037, 35.194243
"{'39749'}' -> '{'74994', '64408', '7686'}", 0.020661, 0.745614, 34.465799
"{'74994', '64408'}' -> '{'7686', '39749'}", 0.020661, 0.885417, 36.426042
"{'74994', '7686'}' -> '{'64408', '39749'}", 0.020661, 0.867347, 33.983479
"{'74994', '39749'}' -> '{'7686', '64408'}", 0.020661, 0.867347, 36.786240
"{'7686', '64408'}' -> '{'74994', '39749'}", 0.020661, 0.876289, 36.786240
"{'64408', '39749'}' -> '{'74994', '7686'}", 0.020661, 0.809524, 33.983479
"{'7686', '39749'}' -> '{'74994', '64408'}", 0.020661, 0.850000, 36.426042
"{'74994', '64408', '7686'}' -> '{'39749'}", 0.020661, 0.955056, 34.465799
"{'74994', '64408', '39749'}' -> '{'7686'}", 0.020661, 0.923913, 35.194243
"{'74994', '39749', '7686'}' -> '{'64408'}", 0.020661, 0.934066, 17.467033
"{'7686', '64408', '39749'}' -> '{'74994'}", 0.020661, 0.923913, 35.523161
"{'74994'}' -> '{'64408', '39749'}", 0.022363, 0.859813, 33.688296
"{'64408'}' -> '{'74994', '39749'}", 0.022363, 0.418182, 17.555102
"{'39749'}' -> '{'74994', '64408'}", 0.022363, 0.807018, 34.584064
"{'74994', '64408'}' -> '{'39749'}", 0.022363, 0.958333, 34.584064
"{'74994', '39749'}' -> '{'64408'}", 0.022363, 0.938776, 17.555102
"{'64408', '39749'}' -> '{'74994'}", 0.022363, 0.876190, 33.688296
"{'74994'}' -> '{'39749'}", 0.023821, 0.915888, 33.052304
"{'39749'}' -> '{'74994'}", 0.023821, 0.859649, 33.052304
"{'74994'}' -> '{'7686'}", 0.023821, 0.915888, 34.888543
"{'7686'}' -> '{'74994'}", 0.023821, 0.907407, 34.888543
"{'74994'}' -> '{'7686', '39749'}", 0.022120, 0.850467, 34.988224
"{'39749'}' -> '{'74994', '7686'}", 0.022120, 0.798246, 33.510025
"{'7686'}' -> '{'74994', '39749'}", 0.022120, 0.842593, 35.371693
"{'74994', '39749'}' -> '{'7686'}", 0.022120, 0.928571, 35.371693
"{'74994', '7686'}' -> '{'39749'}", 0.022120, 0.928571, 33.510025
"{'7686', '39749'}' -> '{'74994'}", 0.022120, 0.910000, 34.988224
"{'12305'}' -> '{'51657'}", 0.025280, 0.675325, 25.965287
"{'51657'}' -> '{'12305'}", 0.025280, 0.971963, 25.965287
"{'12305'}' -> '{'51657', '95398'}", 0.024793, 0.662338, 25.951020
"{'95398'}' -> '{'12305', '51657'}", 0.024793, 0.935780, 37.017290
"{'51657'}' -> '{'12305', '95398'}", 0.024793, 0.953271, 36.997708
"{'12305', '95398'}' -> '{'51657'}", 0.024793, 0.962264, 36.997708
"{'12305', '51657'}' -> '{'95398'}", 0.024793, 0.980769, 37.017290
"{'51657', '95398'}' -> '{'12305'}", 0.024793, 0.971429, 25.951020
"{'95398'}' -> '{'51657'}", 0.025523, 0.963303, 37.037640
"{'51657'}' -> '{'95398'}", 0.025523, 0.981308, 37.037640
"{'7686'}' -> '{'64408'}", 0.023578, 0.898148, 16.795370
"{'64408'}' -> '{'7686'}", 0.023578, 0.440909, 16.795370
"{'7686'}' -> '{'64408', '39749'}", 0.022363, 0.851852, 33.376367
"{'64408'}' -> '{'7686', '39749'}", 0.022363, 0.418182, 17.204000
"{'39749'}' -> '{'7686', '64408'}", 0.022363, 0.807018, 34.227528
"{'7686', '64408'}' -> '{'39749'}", 0.022363, 0.948454, 34.227528
"{'7686', '39749'}' -> '{'64408'}", 0.022363, 0.920000, 17.204000
"{'64408', '39749'}' -> '{'7686'}", 0.022363, 0.876190, 33.376367
"{'7686'}' -> '{'39749'}", 0.024307, 0.925926, 33.414555
"{'39749'}' -> '{'7686'}", 0.024307, 0.877193, 33.414555
"{'12305'}' -> '{'95398'}", 0.025766, 0.688312, 25.979030
"{'95398'}' -> '{'12305'}", 0.025766, 0.972477, 25.979030
"{'64408'}' -> '{'39749'}", 0.025523, 0.477273, 17.223684
"{'39749'}' -> '{'64408'}", 0.025523, 0.921053, 17.223684
"{'40313'}' -> '{'55776'}", 0.028439, 0.750000, 23.734615
"{'55776'}' -> '{'40313'}", 0.028439, 0.900000, 23.734615
